id,name,host_id,host_name,host_is_superhost,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,room_type,accommodates,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,number_of_reviews,review_scores_rating
52928963,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,False,527,True,Novena,Entire home/apt,2,1,573.0,6.0,1125.0,True,0,NaN
52929689,Serviced apartment in Singapore · Studio · 1 bed · 1 bath,138649185,Apac,False,875,True,Novena,Entire home/apt,2,1,414.0,6.0,1125.0,True,0,NaN
52970740,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,405511511,Lim,False,3,True,Kallang,Private room,2,1,106.0,92.0,365.0,True,0,NaN
52970813,Hotel in Singapore · 3 bedrooms · 3 beds · 2 shared baths,405511511,Lim,False,3,True,Kallang,Private room,6,3,217.0,92.0,1125.0,True,0,NaN
52977792,Serviced apartment in Singapore · ★4.67 · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,River Valley,Entire home/apt,2,1,235.0,90.0,1125.0,True,3,4.67
53000749,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Novena,Entire home/apt,2,1,573.0,6.0,1125.0,True,0,NaN
53014553,Condo in Singapore · 1 bedroom · 1 bed · 1 shared bath,391575732,Herman,False,4,True,Sengkang,Private room,2,1,121.0,92.0,1125.0,True,1,5.0
53038612,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 2 baths,138649185,Apac,False,875,True,Rochor,Entire home/apt,4,2,545.0,6.0,1125.0,True,1,5.0
53057197,Hotel in Singapore · Studio · 1 bed · 1 bath,429031523,Serenena,False,5,True,River Valley,Private room,4,1,253.0,92.0,1125.0,True,0,NaN
53057294,Hotel in Singapore · Studio · 1 bed · 1 bath,429031523,Serenena,False,5,True,Orchard,Private room,4,1,230.0,92.0,1125.0,True,0,NaN
53070791,Serviced apartment in Singapore · 2 bedrooms · 3 beds · 2 baths,138649185,Apac,False,875,True,River Valley,Entire home/apt,4,3,800.0,6.0,1125.0,True,1,5.0
53072633,Condo in Singapore · Studio · 1 bed · 1 bath,156409670,Tushita,False,527,True,Downtown Core,Entire home/apt,2,1,552.0,6.0,1125.0,True,0,NaN
53073961,Serviced apartment in Singapore · ★4.71 · 1 bedroom · 1 bed · 1 bath,24496358,Katherine,True,42,True,Novena,Entire home/apt,4,1,290.0,5.9,365.0,True,7,4.71
53100793,Rental unit in Singapore · 1 bedroom · 1 shared bath,8978331,Jane,False,16,True,Downtown Core,Private room,1,NaN,66.0,92.0,365.0,True,0,NaN
53103357,Serviced apartment in Singapore · Studio · 1 bed · 1 bath,138649185,Apac,False,875,True,Downtown Core,Entire home/apt,2,1,552.0,6.0,1125.0,True,0,NaN
53108703,Condo in Singapore · 3 bedrooms · 3 beds · 2 baths,300765938,Xacco,False,127,True,Clementi,Entire home/apt,4,3,270.0,92.0,1125.0,True,0,NaN
53119442,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,50965838,Yiyi,True,13,True,Novena,Entire home/apt,3,1,250.0,6.0,365.0,True,1,5.0
53122920,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,68059127,Wei,True,39,False,Novena,Entire home/apt,4,1,284.0,6.0,1125.0,True,2,5.0
53123488,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,68059127,Wei,True,39,False,Novena,Entire home/apt,3,1,260.0,92.0,1125.0,True,1,5.0
53137763,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,False,267,True,Novena,Entire home/apt,2,1,300.0,92.0,365.0,True,0,NaN
53138620,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Orchard,Entire home/apt,2,1,420.0,6.0,1125.0,True,0,NaN
53166174,Serviced apartment in Singapore · ★4.71 · 1 bedroom · 1 bed · 1 bath,68059127,Wei,True,39,False,Novena,Entire home/apt,3,1,250.0,6.0,1125.0,True,7,4.71
53174768,Serviced apartment in Singapore · ★4.94 · 1 bedroom · 1 bed · 1 bath,24496358,Katherine,True,42,True,Novena,Entire home/apt,3,1,270.0,6.0,1125.0,True,18,4.94
53175494,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,False,267,True,Novena,Entire home/apt,2,1,300.0,92.0,1125.0,True,1,5.0
53175628,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,68059127,Wei,True,39,False,Novena,Entire home/apt,3,1,290.0,6.0,1125.0,True,0,NaN
53175850,Serviced apartment in Singapore · ★4.40 · 1 bedroom · 1 bed · 1 bath,68059127,Wei,True,39,False,Novena,Entire home/apt,3,1,250.0,6.0,1125.0,True,5,4.4
53181539,Condo in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 private bath,430517553,Waseem,False,1,True,Tanglin,Private room,2,1,60.0,8.8,1125.0,True,8,5.0
53193333,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,50965838,Yiyi,True,13,True,Novena,Entire home/apt,3,1,270.0,6.0,365.0,True,1,5.0
53196067,Serviced apartment in Singapore · ★4.64 · 1 bedroom · 1 bed · 1 bath,50965838,Yiyi,True,13,True,Novena,Entire home/apt,3,1,290.0,6.0,365.0,True,11,4.64
53196481,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,50965838,Yiyi,True,13,True,Novena,Entire home/apt,3,1,250.0,6.0,365.0,True,2,5.0
53209302,Condo in Singapore · 1 bedroom · 1 bed · 1 shared bath,96718721,Irene,False,16,True,Kallang,Private room,1,1,100.0,92.0,1125.0,True,0,NaN
53222711,Serviced apartment in Singapore · ★4.94 · 1 bedroom · 1 bed · 1 bath,24496358,Katherine,True,42,True,Novena,Entire home/apt,4,1,290.0,6.0,730.0,True,16,4.94
53243221,Rental unit in Singapore · 1 bedroom · 1 bed · 4 shared baths,270498230,Ananda,False,10,True,Kallang,Private room,2,1,38.0,92.0,1125.0,True,2,4.5
53260515,Serviced apartment in Singapore · ★4.92 · 1 bedroom · 1 bed · 1 bath,24496358,Katherine,True,42,True,Novena,Entire home/apt,4,1,284.0,6.0,1125.0,True,13,4.92
53260824,Serviced apartment in Singapore · ★4.67 · 1 bedroom · 1 bed · 1 bath,24496358,Katherine,True,42,True,Novena,Entire home/apt,3,1,250.0,6.0,1125.0,True,3,4.67
53270162,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,50965838,Yiyi,True,13,True,Novena,Entire home/apt,3,1,270.0,6.0,365.0,True,1,5.0
53280269,Home in Singapore · 1 bedroom · 1 bed · 1.5 baths,10183094,Ivy,False,3,False,Serangoon,Private room,2,1,100.0,92.0,365.0,False,0,NaN
53281701,Serviced apartment in Singapore · ★4.88 · 1 bedroom · 1 bed · 1 bath,50965838,Yiyi,True,13,True,Novena,Entire home/apt,3,1,250.0,6.0,365.0,True,16,4.88
53284064,Condo in Singapore · 2 bedrooms · 2 beds · 1 bath,156409670,Tushita,False,527,True,Novena,Entire home/apt,4,2,341.0,92.0,1125.0,True,0,NaN
53301824,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,50965838,Yiyi,True,13,True,Novena,Entire home/apt,3,1,270.0,6.0,365.0,True,2,5.0
53317101,Home in Singapore · 1 bedroom · 2 beds · 1 private bath,77077626,Markus,False,4,True,Serangoon,Private room,3,2,180.0,92.0,365.0,True,1,2.0
53317236,Serviced apartment in Singapore · Studio · 1 bed · 1 bath,156409670,Tushita,False,527,True,River Valley,Entire home/apt,2,1,600.0,6.0,1125.0,True,1,5.0
53337254,Rental unit in Singapore · 1 bedroom · 1 bed · 4 shared baths,270498230,Ananda,False,10,True,Kallang,Private room,2,1,40.0,92.0,1125.0,True,2,4.5
53346651,Condo in Singapore · 2 bedrooms · 2 beds · 2 baths,238891646,Neha,False,267,True,Queenstown,Entire home/apt,4,2,350.0,92.0,1125.0,True,0,NaN
53355259,Serviced apartment in Singapore · ★5.0 · 1 bedroom · 3 beds · 1 bath,24496358,Katherine,True,42,True,Novena,Entire home/apt,4,3,279.0,6.0,1125.0,True,3,5.0
53355991,Serviced apartment in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,68059127,Wei,True,39,False,Novena,Entire home/apt,4,1,290.0,6.0,1125.0,True,4,5.0
53364586,Home in Singapore · 1 bedroom · 2 beds · 1.5 baths,432072313,Holidayhomes,False,3,True,Bedok,Entire home/apt,6,2,600.0,92.0,365.0,True,1,3.0
53374606,Serviced apartment in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,50965838,Yiyi,True,13,True,Novena,Entire home/apt,3,1,290.0,5.9,365.0,True,3,5.0
53375485,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,50965838,Yiyi,True,13,True,Novena,Entire home/apt,3,1,250.0,6.0,365.0,True,0,NaN
53388036,Serviced apartment in Singapore · ★4.90 · 1 bedroom · 3 beds · 1 bath,68059127,Wei,True,39,False,Novena,Entire home/apt,4,3,290.0,6.0,1125.0,True,10,4.9
53406678,Serviced apartment in Singapore · ★4.80 · 3 bedrooms · 4 beds · 2 baths,138649185,Apac,False,875,True,Singapore River,Entire home/apt,6,4,620.0,6.0,1125.0,True,5,4.8
53420899,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,432531968,Expats,False,7,False,Jurong East,Entire home/apt,2,1,210.0,92.0,365.0,False,0,NaN
53465105,Serviced apartment in Singapore · ★4.83 · 1 bedroom · 1 bed · 1 bath,68059127,Wei,True,39,False,Novena,Entire home/apt,3,1,267.0,6.0,1125.0,True,12,4.83
53465265,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,68059127,Wei,True,39,False,Novena,Entire home/apt,3,1,290.0,5.9,1125.0,True,2,4.5
53465478,Serviced apartment in Singapore · ★4.93 · 1 bedroom · 1 bed · 1 bath,24496358,Katherine,True,42,True,Novena,Entire home/apt,4,1,290.0,6.0,1125.0,True,15,4.93
53503028,Home in Singapore · 2 bedrooms · 3 beds · 1 private bath,7792973,Veronica,False,2,False,Marine Parade,Private room,4,3,159.0,92.0,180.0,False,0,NaN
53503062,Bed and breakfast in Singapore · 1 bedroom · 1 bed · 1 private bath,391575732,Herman,False,4,True,Bukit Merah,Private room,2,1,257.0,92.0,365.0,True,0,NaN
53564318,Condo in Singapore · 1 bedroom · 1 bed · 1 private bath,433772616,Jessica,False,1,True,Bukit Merah,Private room,1,1,140.0,92.0,1125.0,True,0,NaN
53577728,Condo in Singapore · 3 bedrooms · 4 beds · 2 baths,156409670,Tushita,False,527,True,Hougang,Entire home/apt,6,4,840.0,6.0,1125.0,True,0,NaN
53579725,Condo in Singapore · 1 bedroom · 1 bed · 1.5 baths,16120125,Nelson,False,9,True,Geylang,Entire home/apt,2,1,140.0,92.0,365.0,True,0,NaN
53618034,Serviced apartment in Singapore · ★4.83 · 1 bedroom · 1 bed · 1 bath,24496358,Katherine,True,42,True,Novena,Entire home/apt,3,1,249.0,6.0,1125.0,True,6,4.83
53622188,Serviced apartment in Singapore · 1 bedroom · 2 beds · 1 bath,24496358,Katherine,True,42,True,Novena,Entire home/apt,3,2,250.0,6.0,1125.0,True,1,5.0
53632741,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,68059127,Wei,True,39,False,Novena,Entire home/apt,3,1,240.0,6.0,1125.0,True,2,5.0
53633752,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,68059127,Wei,True,39,False,Novena,Entire home/apt,3,1,257.0,6.0,1125.0,True,2,5.0
53669943,Condo in Singapore · Studio · 1 bed · 1 bath,14359761,Aline,False,5,True,Punggol,Entire home/apt,1,1,150.0,92.0,1125.0,True,0,NaN
53697187,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,50965838,Yiyi,True,13,True,Novena,Entire home/apt,3,1,260.0,6.0,365.0,True,0,NaN
53697444,Serviced apartment in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,50965838,Yiyi,True,13,True,Novena,Entire home/apt,2,1,260.0,6.0,365.0,True,6,5.0
53745162,Serviced apartment in Dhoby Ghaut · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Orchard,Entire home/apt,2,1,570.0,6.0,1125.0,True,0,NaN
53779436,Condo in Singapore · 1 bedroom · 1 bed · 1 shared bath,35636334,Kshitij,False,2,True,Pasir Ris,Private room,2,1,59.0,92.0,365.0,True,0,NaN
53790715,Loft in Singapore · 2 bedrooms · 2 beds · 2 baths,47928660,Anna / Chee Kiang,False,19,True,Geylang,Entire home/apt,4,2,NaN,92.0,1125.0,False,0,NaN
53802906,Hotel in Singapore · Studio · 1 bed · 1 private bath,435814987,Village Hotel Bugis,False,6,True,Downtown Core,Private room,2,1,282.0,1.0,1125.0,True,0,NaN
53819000,Serviced apartment in Singapore · ★4.57 · 2 bedrooms · 3 beds · 2 baths,138649185,Apac,False,875,True,Singapore River,Entire home/apt,4,3,451.0,6.0,1125.0,True,7,4.57
53819918,Hotel in Singapore · Studio · 1 bed · 1 private bath,435814987,Village Hotel Bugis,False,6,True,Rochor,Private room,2,1,305.0,1.0,1125.0,True,1,4.0
53819947,Hotel in Singapore · Studio · 2 beds · 1 private bath,435814987,Village Hotel Bugis,False,6,True,Downtown Core,Private room,3,2,394.0,1.0,1125.0,True,0,NaN
53836629,Hotel in Singapore · ★3.50 · 1 bedroom · 1 bed · 1 bath,434862321,New Cape Inn,False,4,True,Bukit Merah,Private room,2,1,208.0,1.0,9999.0,True,4,3.5
53836902,Hotel in Singapore · 1 bedroom · 1 bed · 1 bath,434862321,New Cape Inn,False,4,True,Bukit Merah,Private room,2,1,245.0,1.0,9999.0,True,1,1.0
53853166,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,False,527,True,Orchard,Entire home/apt,2,1,442.0,92.0,1125.0,False,0,NaN
53853183,Serviced apartment in Singapore · 2 bedrooms · 3 beds · 2 baths,138649185,Apac,False,875,True,River Valley,Entire home/apt,4,3,393.0,13.7,1125.0,True,0,NaN
53855956,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Orchard,Entire home/apt,2,1,450.0,6.0,1125.0,True,2,5.0
53883858,Rental unit in Singapore · Studio · 1 bed · 1 bath,156409670,Tushita,False,527,True,Kallang,Entire home/apt,2,1,175.0,92.0,1125.0,True,0,NaN
53884012,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,False,527,True,Marine Parade,Entire home/apt,2,1,223.0,92.0,1125.0,True,0,NaN
53905492,Hotel in Singapore · ★3.61 · 1 bedroom · 2 beds · 1 bath,434862321,New Cape Inn,False,4,True,Bukit Merah,Private room,2,2,192.0,1.0,9999.0,True,18,3.61
53905653,Hotel in Singapore · ★4.0 · 1 bedroom · 2 beds · 1 bath,434862321,New Cape Inn,False,4,True,Bukit Merah,Private room,3,2,313.0,1.0,9999.0,True,18,4.0
53910005,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,124297243,Beverly,False,1,False,Marine Parade,Private room,5,1,60.0,92.0,1125.0,False,0,NaN
53910434,Condo in Singapore · 2 bedrooms · 3 beds · 2 baths,156409670,Tushita,False,527,True,Kallang,Entire home/apt,4,3,950.0,92.0,1125.0,True,0,NaN
54008210,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Novena,Entire home/apt,2,1,345.0,92.0,1125.0,True,0,NaN
54042568,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,River Valley,Entire home/apt,2,1,369.0,6.0,1125.0,True,0,NaN
54048163,Condo in Singapore · 1 bedroom · 1 bed · 4 shared baths,270498230,Ananda,False,10,True,Kallang,Private room,2,1,47.0,92.0,365.0,True,1,5.0
54060493,Condo in Dhoby Ghaut · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,False,527,True,Orchard,Entire home/apt,2,1,790.0,92.0,1125.0,True,0,NaN
54061501,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,False,527,True,Orchard,Entire home/apt,2,1,710.0,92.0,1125.0,True,0,NaN
54076340,Condo in Singapore · 3 bedrooms · 3 beds · 2 baths,156409670,Tushita,False,527,True,Queenstown,Entire home/apt,6,3,345.0,92.0,1125.0,True,0,NaN
54086298,Condo in Singapore · 1 bedroom · 1 bed · 2 shared baths,201775246,Hillary,False,73,True,Kallang,Private room,1,1,59.0,92.0,365.0,True,0,NaN
54186804,Condo in Singapore · 3 bedrooms · 4 beds · 2 baths,156409670,Tushita,False,527,True,Singapore River,Entire home/apt,6,4,910.0,92.0,1125.0,True,0,NaN
54204802,Serviced apartment in Singapore · ★5.0 · 1 bedroom · 3 beds · 1 bath,68059127,Wei,True,39,False,Novena,Entire home/apt,4,3,330.0,6.0,365.0,True,5,5.0
54205551,Serviced apartment in Singapore · 1 bedroom · 3 beds · 1 bath,24496358,Katherine,True,42,True,Novena,Entire home/apt,4,3,330.0,6.0,365.0,True,1,5.0
54205610,Serviced apartment in Singapore · ★4.75 · 1 bedroom · 1 bed · 1 bath,50965838,Yiyi,True,13,True,Novena,Entire home/apt,3,1,290.0,6.0,365.0,True,4,4.75
54219139,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,96718721,Irene,False,16,True,Downtown Core,Private room,1,1,180.0,92.0,1125.0,True,0,NaN
54219241,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,96718721,Irene,False,16,True,Kallang,Private room,1,1,150.0,92.0,365.0,True,0,NaN
54219324,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,96718721,Irene,False,16,True,Downtown Core,Private room,1,1,150.0,92.0,1125.0,True,0,NaN
54219421,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,96718721,Irene,False,16,True,Rochor,Private room,1,1,150.0,92.0,1125.0,True,0,NaN
54237144,Serviced apartment in Singapore · ★4.90 · 1 bedroom · 3 beds · 1 bath,50965838,Yiyi,True,13,True,Novena,Entire home/apt,4,3,330.0,6.0,365.0,True,21,4.9
54269865,Condo in Singapore · 1 bedroom · 1 bed · 1 private bath,433094639,Kyle,False,2,False,Novena,Private room,1,1,70.0,92.0,1125.0,False,0,NaN
54284039,Serviced apartment in Singapore · ★4.81 · 1 bedroom · 1 bed · 1 private bath,438102949,Edward From Lyf Farrer Park SG,False,1,True,Kallang,Private room,2,1,204.0,3.0,99.0,True,31,4.81
54350213,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Orchard,Entire home/apt,2,1,393.0,6.0,1125.0,True,0,NaN
54354117,casa particular in Singapore · 1 bedroom · 1 bed · 1 shared bath,158241795,Majid,True,2,True,Queenstown,Private room,1,1,250.0,92.0,1125.0,True,0,NaN
54381837,Home in Singapore · 1 bedroom · 1 bed · 1 shared bath,96718721,Irene,False,16,True,Newton,Private room,1,1,65.0,92.0,365.0,True,0,NaN
500570837329286954,Condo in Singapore · Studio · 1 bed · 1 bath,238891646,Neha,False,267,True,Novena,Entire home/apt,2,1,265.0,92.0,1125.0,True,0,NaN
514796456553970869,Rental unit in Singapore · 1 bedroom · 1 bath,238891646,Neha,False,267,True,Tanglin,Entire home/apt,2,NaN,300.0,92.0,1125.0,True,0,NaN
542953504353473979,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,60327060,Pier Alessio,False,2,False,Novena,Private room,1,1,90.0,92.0,1125.0,False,0,NaN
543954982497337161,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,387057286,Pier Alessio,False,1,True,Novena,Private room,1,1,256.0,96.0,365.0,True,0,NaN
548205562892374425,Boutique hotel in Singapore · ★4.56 · Studio · 2 beds · 1 shared bath,328013026,Alex,False,19,True,Rochor,Private room,3,2,170.0,1.0,365.0,True,79,4.56
548960838575945386,Condo in Singapore · 1 bedroom · 1 bed · 1 shared bath,96718721,Irene,False,16,True,Orchard,Private room,1,1,198.0,92.0,1125.0,True,0,NaN
551718433160403581,Hotel in Singapore · ★4.60 · Studio · 1 bed · 1 private bath,435814987,Village Hotel Bugis,False,6,True,Rochor,Private room,2,1,254.0,1.0,1125.0,True,5,4.6
551721556791874223,Hotel in Singapore · ★4.0 · Studio · 1 bed · 1 shared bath,435814987,Village Hotel Bugis,False,6,True,Downtown Core,Private room,2,1,275.0,1.0,1125.0,True,3,4.0
552579620916019491,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,7095710,Elise,False,12,True,Kallang,Private room,2,1,50.0,92.0,1125.0,True,0,NaN
554284336935825575,Serviced apartment in Singapore · ★4.53 · 1 bedroom · 1 bed · 1 bath,109333133,Pat,False,83,True,River Valley,Entire home/apt,5,1,278.0,2.0,1125.0,True,19,4.53
559056248885116682,Boutique hotel in Singapore · ★4.63 · 1 bedroom · 1 bed · 1.5 shared baths,454778026,KINN Capsule,False,2,True,Singapore River,Shared room,1,1,95.0,1.0,365.0,True,75,4.63
559688933624074066,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Novena,Entire home/apt,2,1,304.0,6.0,1125.0,True,0,NaN
560019705524643522,Riad in Singapore · 1 bedroom · 2 shared baths,130900577,Sonia,False,2,True,Rochor,Shared room,6,NaN,50.0,92.0,1125.0,True,0,NaN
562605971381613093,Serviced apartment in Singapore · ★5.0 · 2 bedrooms · 2 beds · 2 baths,148161755,Jan,True,31,True,Rochor,Private room,4,2,529.0,6.0,90.0,True,9,5.0
563596809177444958,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,1439258,Kay,False,68,True,Bukit Merah,Private room,1,1,69.0,60.0,1125.0,True,1,5.0
563876797991569826,Home in Singapore · 1 bedroom · 2 beds · 1 bath,7095710,Elise,False,12,True,Kallang,Entire home/apt,4,2,110.0,92.0,1125.0,True,0,NaN
563987633929940472,Serviced apartment in Singapore · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,442018274,Ming Sheng From Lyf One-North SG,True,3,True,Queenstown,Private room,2,1,212.0,2.0,99.0,True,14,4.86
564785489291649854,Serviced apartment in Singapore · 3 bedrooms · 3 beds · 2 baths,238891646,Neha,False,267,True,Queenstown,Entire home/apt,5,3,400.0,92.0,365.0,True,0,NaN
567225306259796229,Serviced apartment in Singapore · ★4.80 · 1 bedroom · 2 beds · 1 bath,24496358,Katherine,True,42,True,Novena,Entire home/apt,3,2,267.0,6.0,365.0,True,15,4.8
567910789087190907,Serviced apartment in Singapore · ★4.67 · 1 bedroom · 1 bed · 1 bath,24496358,Katherine,True,42,True,Novena,Entire home/apt,3,1,230.0,6.0,365.0,True,9,4.67
569225009327985337,Condo in Singapore · 1 bedroom · 1 bed · 1.5 baths,446608982,Nex,False,1,True,Pasir Ris,Entire home/apt,5,1,80.0,93.0,366.0,True,2,5.0
569903391590341902,Condo in Singapore · 3 bedrooms · 2 beds · 2 baths,340572938,Jessica,True,2,True,Toa Payoh,Entire home/apt,4,2,NaN,92.0,365.0,False,2,5.0
570021053543593969,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,8978331,Jane,False,16,True,Downtown Core,Private room,2,1,89.0,92.0,365.0,True,0,NaN
571344298305335079,Home in Singapore · ★4.88 · 1 bedroom · 2 beds · 1.5 baths,109741357,Lorraine,True,11,False,Queenstown,Entire home/apt,4,2,313.0,1.0,651.5,False,32,4.88
571352760576491118,Home in Singapore · ★4.79 · 1 bedroom · 2 beds · 1 bath,109741357,Lorraine,True,11,False,Queenstown,Entire home/apt,4,2,321.0,1.0,649.8,True,61,4.79
572303285040362277,Condo in Singapore · 1 bedroom · 1 bed · 1 private bath,14879742,Emre,False,2,True,Orchard,Private room,2,1,145.0,92.0,365.0,True,0,NaN
577996062442641551,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,138649185,Apac,False,875,True,Rochor,Entire home/apt,2,1,213.0,92.0,1125.0,True,0,NaN
578514814169114809,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,442018274,Ming Sheng From Lyf One-North SG,True,3,True,Queenstown,Private room,2,1,267.0,2.0,99.0,True,0,NaN
580929065419656480,Villa in Singapore · 6 bedrooms · 4 beds · 6 baths,449188691,Cherry,False,5,True,Marine Parade,Private room,6,4,140.0,92.0,365.0,True,0,NaN
583274723611545234,Serviced apartment in Singapore · ★4.56 · 1 bedroom · 1 bed · 1 bath,109333133,Pat,False,83,True,River Valley,Entire home/apt,3,1,249.0,2.0,1125.0,True,16,4.56
584416427834148294,Serviced apartment in Singapore · ★4.0 · 1 bedroom · 1 bed · 1 bath,10248444,Recr,False,91,True,River Valley,Entire home/apt,4,1,298.0,2.0,365.0,True,15,4.0
584416455299922958,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,10248444,Recr,False,91,True,River Valley,Entire home/apt,5,1,248.0,2.0,365.0,True,2,5.0
585684460638668347,Condo in Singapore · 1 bedroom · 1 bed · 1 shared bath,23466247,Willy,False,3,False,Kallang,Private room,1,1,250.0,100.0,365.0,False,0,NaN
585804868046252353,Serviced apartment in Singapore · 1 bedroom · 1 bed · 2 baths,238891646,Neha,False,267,True,Bukit Merah,Entire home/apt,2,1,250.0,92.0,365.0,True,0,NaN
590190636729859001,Townhouse in Singapore · 1 bedroom · 1 bed · 1 private bath,449188691,Cherry,False,5,True,Marine Parade,Private room,2,1,140.0,92.0,1125.0,True,0,NaN
593128448022183606,Villa in Singapore · 1 bedroom · 1 bed · 1 private bath,449188691,Cherry,False,5,True,Geylang,Private room,2,1,150.0,92.0,365.0,True,0,NaN
594591590883685642,Rental unit in Singapore · Studio · 1 bed · 1 bath,238891646,Neha,False,267,True,Outram,Entire home/apt,1,1,220.0,30.0,365.0,True,0,NaN
594591631258539165,Serviced apartment in Singapore · 3 bedrooms · 3 beds · 2 baths,238891646,Neha,False,267,True,Novena,Entire home/apt,6,3,400.0,92.0,365.0,True,0,NaN
597236119117778121,Serviced apartment in Singapore · ★4.33 · 1 bedroom · 1 bed · 0 shared baths,461577696,Lillian,False,11,True,Queenstown,Private room,2,1,178.0,6.0,1125.0,True,3,4.33
598767056595178619,Serviced apartment in Singapore · ★4.50 · 2 bedrooms · 2 beds · 1 private bath,461577696,Lillian,False,11,True,Queenstown,Private room,3,2,184.0,6.0,1125.0,True,8,4.5
598911290335045537,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 1 private bath,461577696,Lillian,False,11,True,Queenstown,Private room,2,2,170.0,6.0,365.0,True,1,5.0
599044707010585796,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,156409670,Tushita,False,527,True,Kallang,Entire home/apt,2,1,210.0,90.0,1125.0,True,0,NaN
599562996273670621,Serviced apartment in Singapore · 4 bedrooms · 4 beds · 2 baths,238891646,Neha,False,267,True,Clementi,Entire home/apt,7,4,390.0,90.0,365.0,True,1,4.0
599610659013320019,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,461577696,Lillian,False,11,True,Queenstown,Private room,2,1,168.0,6.0,1125.0,True,0,NaN
599626408734532176,Serviced apartment in Singapore · ★4.38 · 2 bedrooms · 2 beds · 1 private bath,461577696,Lillian,False,11,True,Queenstown,Private room,4,2,268.0,6.0,1125.0,True,8,4.38
601224010844237665,Serviced apartment in Singapore · 3 bedrooms · 3 beds · 2 baths,138649185,Apac,False,875,True,Novena,Entire home/apt,6,3,328.0,92.0,1125.0,True,0,NaN
602404867602970361,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 private bath,461577696,Lillian,False,11,True,Queenstown,Private room,2,1,130.0,6.0,365.0,True,2,5.0
602593937490027793,Condo in Singapore · 1 bedroom · 2 beds · 1 private bath,5981335,Apple,False,6,True,Marine Parade,Private room,2,2,55.0,92.0,365.0,True,0,NaN
